income,credit_score,age,loan_amount,debt_to_income,employment_months,previous_defaults,savings_balance,years_at_residence,open_credit_lines,target
-12209.1322857111,540.3435108246135,80.0,10524.60314579676,-0.8076505577467649,-2.3129886331614373,0.3731549101617735,0.23545579511111434,0.8105216548773557,2.5096872052893757,1
94071.36201142827,469.16975757732644,56.95832289778008,18660.23427121903,-0.13774106038792705,0.05142879826499569,1.2921438426230685,0.561472629826133,-0.9643281169907836,0.07333381522841831,1
59037.48459040119,787.1698215501267,18.0,3235.4478695018634,-0.7424867777695998,1.5824728931548948,-1.8082912517626886,-0.2899813544366399,1.7996431301062887,-0.15857579645985598,1
78968.79677551992,712.6978904167021,26.501287860688223,3106.9819580564617,2.159121154603292,0.45559409814631036,-1.212353295223242,2.0994075205025093,1.2023965084847423,1.2209484667465245,1
115889.27482909059,754.6370548834789,28.228739123329408,3186.4739629797205,-1.828405880841963,0.13815086738472482,-1.9404983992409186,-0.36162810937254564,0.5502186445705276,1.567190185563733,1
126159.8980149812,380.92739668113416,60.11153102454689,3567.77340631514,1.9333597477143571,-3.0802885268642743,0.11637389566430834,-0.8258327732380475,2.7006627842872684,0.45173683465270587,0
53745.33656595826,655.1595246828257,71.61911210787618,4845.830306078916,-0.9722982447348347,-1.9148416080351394,1.6632742526378899,1.436368034243754,0.5566470280714516,0.6882414068401785,0
45567.6127681975,832.2120065712554,38.686585712939724,14035.179730421722,-0.3433351758524492,0.09235837355470189,-1.6657439036812387,1.4338328386598451,-0.9760799505071418,0.9250158616046131,1
88483.8953189055,457.48219783076917,41.63061838955258,2377.3781905464575,-0.34815739681731317,-0.03133105290941918,1.088774258286412,-2.703348047107357,1.676174443517509,0.6720694532383298,0
114252.54634025927,517.5595574073212,73.43755809829392,8205.062605183204,1.1992995729215856,-1.3602094497856911,1.5270708509595834,-0.26556051251854124,0.2998486843541688,1.331933403868846,0
58008.90811121898,438.778360772825,80.0,17501.450887296574,-0.8203284611324674,-2.2904590475142665,2.150618766017066,0.6844861335529963,0.7542108701902216,2.24105177655074,1
44911.03426090843,828.3726654896004,18.0,7989.831289836048,-0.08378309988906465,0.8462099401608941,-1.3417363743338744,-1.5530352778398206,0.8425742929845097,0.11546509534602822,1
105686.98358381729,660.534339973849,48.74646127215047,11219.68012420682,1.9740786877450238,-0.0811005988703919,-0.3863870337892622,0.8823970897899802,-0.5315486330410986,1.1959300453125221,1
61239.7468061336,522.8944679592729,41.97365212341059,8561.546535583442,-2.162032299927439,1.3823251564688515,0.9047050142167654,1.5895230361038624,0.03249100480954448,1.3548823027070291,1
68054.00373240522,464.70913250790323,57.69647745514663,2202.515041928629,-0.04460653218300141,-2.4181031057450952,1.7551037582170217,-0.8414495141290085,1.7912047147372872,-0.6689629043494238,0
72523.27286924863,663.4854457867314,39.01269462348132,122.28746663966695,0.6792938199823493,0.07784331340399775,-0.19136535398615695,0.6293606334288918,1.8597886794666048,1.6788958011839183,1
79041.90410756569,687.3776903433135,18.0,4120.743121845443,0.8187659708488161,2.5200849942538386,-2.088438156206714,-1.980836470922634,0.7766775154760543,0.5303679369848366,1
62836.53117115578,300.0,39.46758835083229,7735.071777298872,1.1633760551635501,0.9689180514913689,-0.5621467690752076,1.3393265894799997,3.2086740643533385,2.8251515945696277,0
93386.46868524083,706.5339399103947,62.228930050489694,7414.110541956266,1.2090101989009971,-0.9040463103664433,0.20344377715002038,0.7413198169079143,1.089646006402066,1.8079428828440023,1
54022.22079080652,581.5675819128585,47.60113697873436,3115.465976872195,1.6875480552367936,0.5241583275699591,1.7304390984836373,0.6622629821596197,0.1334469210129543,0.8343670172101467,0
79698.91117600171,618.3421611051691,80.0,9792.278929864611,-1.1207676506962496,-2.3415636070222883,2.3152447944151353,3.1176811292080484,0.2842319263366555,1.6802655341031616,0
90000.00014033917,390.1090695112228,55.77470757018254,8695.18547749668,2.2887906608802893,-2.1801154235660354,-0.45735798338936795,-0.22694246613792435,2.995643347313565,0.9418154533614588,0
115380.11316754558,721.1092755367038,37.819223930504016,3649.0430367947383,1.8418156093866072,0.250076099628879,-0.510387842731662,-0.15326055339930542,1.178976652927713,1.4858427798900595,1
81182.46857821819,850.0,18.0,-5797.705111611143,0.6946691241185846,0.16220490026747902,-3.658590019894739,0.8810588920574334,2.65588254148107,2.5761775356837022,1
86562.57227129584,850.0,18.0,894.0046197386522,-0.7841638583598328,3.8503574543809695,-3.596342023233047,1.2638559390963882,0.6036248758586922,-1.0435044406081309,1
90298.82497654523,351.8284419873702,59.131538486765685,3798.322968072333,0.8515910458931973,-2.4518375315652228,0.638678212101953,-0.5996399948212037,1.6683868274325742,0.3788751001159478,0
102669.68182330998,690.5314704802499,18.93649076355836,-3026.7372540638835,0.4131474759526224,0.851142562833169,-1.3902757827566103,3.157771283044298,2.267073742483176,1.8171733178644658,1
51416.52522290348,432.2706009662525,66.61966483168784,2794.6669159713447,0.08747375368073924,-2.527385975545523,1.6388865389594311,0.738237230816162,-0.1902805587838996,-0.08512417474737632,0
54050.21612526925,449.4417376371722,57.347743645167995,5173.949956635213,-1.3537546747097586,-0.652200080560655,1.70546126136645,2.779963624223556,0.9859324876266775,0.7285138244220444,0
68335.64821993059,850.0,64.23419229985714,10939.726999102879,-0.6286702470308603,0.8790969600492851,1.9004291138302507,1.3528005348967251,-0.8570600484326534,1.4523811000194076,0
16978.824835681633,653.8191916607682,18.0,10003.161507164776,0.14880876167959034,3.4073396642587297,-1.4922078150856424,-1.2983259396689026,1.1949579203409126,-0.5547325761740993,1
