num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,region,channel,target
2.0845566977657146,4.041972945002769,0.28326995014659845,3.970265560110086,1.227153205038336,-5.210846438242785,-1.53416212564546,1.1189757424270448,-0.09618056732209934,0.29805428722643834,1.0066246315965148,2.858972231493548,2.2457491413192328,3.1860488330191155,-0.5669763910042788,west,web,0
-3.4038502315727936,-1.638384750709803,0.1051599818512121,0.988874014649612,-0.4535310302848239,2.1429747357014586,1.8234952356748826,1.4911579156678711,2.568991484634276,2.9900229850062745,-0.6326482514400192,-3.4217723292503237,-0.9205513201484957,-1.2522591297952639,0.1724198520913992,north,web,0
0.6628624687114015,0.9781352862200778,1.0388397119820936,2.5605802137910953,-2.0372230675976235,1.6469819430285626,-1.2050688302468293,0.6622183814801488,-3.3321967171904845,0.254941658029578,0.10654467643437403,-0.5804446287262186,-0.9333861297546328,-2.742957900564646,0.6349628736125502,west,branch,0
-1.3014676576183062,3.4282504347474854,-0.73238274559508,0.8706006249511067,-0.4692242314270957,-1.5720363689295964,2.035452563691743,0.7578600299133742,0.6275718704293685,0.3838332285924121,-0.9074963807359919,0.034291842916229,0.041622999993161096,0.3488040711650824,-0.035638560931668735,south,branch,0
-2.9604622283021547,-4.309154095900309,0.5321161341863817,1.6012098644058017,1.0131005333323304,-4.961962275185052,-0.8737911383339498,-0.8608035904165829,4.781048412189694,-3.260798721575436,1.2158735621989807,4.010106439414079,-4.749198984504793,3.144486866828444,0.48801348637600983,north,branch,0
-2.1325262188690735,-0.11578703651132494,0.26682617108038714,1.1395655672467369,-0.6880262840103469,0.06500673141582501,0.23513338370843295,0.8958331779460331,1.3393016770962478,1.121014036060587,-0.6792903196276054,-0.7018865938004473,-0.507850633983752,-0.4417547121131895,-2.227799557336582,north,branch,0
0.8924424308587764,0.8623313014700338,-0.5144258182617432,1.5178437874793889,-3.1837650649992213,2.5266842321329244,-1.3535998807398184,1.7407152944385906,-0.6339351243611704,2.2963160954145225,-1.0421748070984445,0.648147459536314,2.0943927113825125,1.9527036733338194,-1.3212337376636916,west,web,0
1.0880860687567808,4.576486403263573,-0.6700905738180335,3.5234624537252457,-4.415602237638606,-0.33126939279296447,0.42152863306331223,1.2769285517893871,-0.08579347773616464,-2.2982163411433336,0.9120236709883057,2.2533358183760046,-0.011833771058229118,0.2616267970055597,1.9799483682905985,west,web,0
-3.1944117047920044,-0.7230501027463649,1.2195329359482587,0.9122114893510358,-4.205964559978624,3.339014134791653,2.4710285647856995,3.456852042365577,0.8145679048504733,0.20153395098103777,-0.9043951229546204,0.20745776036825692,-1.5384237736989577,-0.3574615660659567,-1.1032927428246264,north,branch,0
-1.7167366831657915,-2.04037256077571,0.22631595289847858,0.6828035063275817,2.676298381108281,-3.126121373351923,-1.9320010470302293,0.76176728772634,0.9526005316667393,2.307943108113987,0.4963464110704922,-1.2959014763546899,1.1799380969855155,4.733500011902526,-0.7223001879535923,south,web,1
-2.3197874434708803,-3.231862472709907,-0.4760100000208513,0.8321667402149361,1.0089433144994624,-3.7111783721819283,3.73264065046416,-0.003189348834674033,3.0609648545479557,-3.0422408519395554,-0.09779499708420289,3.3453413635320444,-6.355691241630383,4.314156413826492,1.184984447600316,north,web,0
0.31293961646998225,2.0027551997933744,0.5552941900136158,-1.5125776655198138,1.993294883726099,-2.832757625187029,-0.8412943441614984,-1.3427783142197427,-0.7328971203777661,-0.39065737574454085,1.3253089972677385,2.570037047153787,0.7596067250030444,-1.0501999777209092,0.7984613389778825,west,partner,0
-4.443331447430326,-3.3641010632494037,-0.3240721838017818,2.208155916778819,-1.0992614332116046,1.2649125603037674,-0.17102161134721494,0.37502618413330957,0.5237989461200991,2.2894416645428626,-1.5410330691004628,-1.1168608468098382,-4.7626262606469725,-2.4117392397708253,1.4050555856028935,north,partner,0
,0.5066466170044077,1.0310427387826613,0.43762148701712955,1.754084531659296,-0.2735880337668162,3.4299482802443064,1.9635938321287225,0.8953463566371973,1.447004058261087,1.318607828178045,0.9973934872984236,-0.3028378608683177,-1.240573799862866,-1.1178943387202076,east,web,1
-2.286020384468912,-1.1551652522866616,-1.264337301762357,-2.7979317802003796,3.2553222866026834,-2.857152063498975,-0.5783127147429254,1.5350882140637663,-0.7978255883303358,-0.445768282495274,0.24822550741034183,1.0008712354117273,1.7139860749020712,0.41869112970060396,-0.026899852489384587,north,partner,0
1.7360397463569526,,1.3354530617017426,3.989123124851542,-1.594457302651868,-1.276158070594205,-3.355593692965929,-1.5196455660264712,4.053609345854994,1.2849085356886971,0.35367937589104814,2.111300443894335,1.0847753248529637,1.0561167365610646,0.7167276477173428,west,branch,0
-3.4070378154533842,-1.3904509235002287,-0.7815598592245849,-2.296865389948601,3.360310383933614,-0.9802186359468366,0.8837522630638338,-0.6924923582930227,-0.1399949715844736,2.2752808440824444,-0.4912630276613219,-1.745411387962685,-1.24132936047335,-2.4816964065497675,0.2995204194161605,north,branch,0
-2.0905514704266994,0.3483723733212043,-1.9300868693234323,0.35784176121365685,-1.3017430892037871,-0.31010880821880077,2.408937407332898,-3.432587146117902,-2.0084221866991223,-2.9583603414111472,0.4319965633696103,-2.8247634174912077,-7.138095677850236,-1.9659771713681624,1.1420545923522467,south,web,0
-3.791713181207321,-0.18507344711436136,-0.9584493812548077,-2.298520215193435,-4.537037622007661,2.1965074359710477,-0.007351214002752404,-3.1145426584694573,-1.6778506751253568,-2.505848690845056,-0.5750581961873702,-2.985219104945126,-4.564757114498309,-0.13300631598151624,-0.7312609733270449,north,web,0
1.2287251442880622,-0.865259506663447,-0.48877704491340684,3.9220146405690484,-0.06687770150774364,-2.0966940284800706,-4.661740490657587,-0.729969129134485,2.0662485194138003,-0.3335920843961494,1.6737437539834248,1.6890703182090943,0.5660233478667962,-0.5166821251845133,1.4663118029178595,west,web,0
3.4961924511627465,-2.539211914423219,0.08015976048755348,-2.4609715395598455,0.429810607174835,3.9607567931841055,-3.3388946895190235,0.8971585037882507,0.37156934460211277,0.6880395484961471,1.038654287319735,-2.4757188043917733,6.7791001829274125,0.2667388161415233,-1.9921855663492136,west,web,1
-3.5121032853126635,-3.2082041583803855,0.24107897640581327,-1.9773661676125482,-0.42921161663041674,-1.2615811674698798,-2.892776895672885,-3.0183057355199905,-0.7005068961597274,-2.7421263622657097,-1.6994295196075182,-1.0765428503166046,-3.6654010791331135,-0.19729085334981278,-1.807262309565734,north,web,0
0.6815469293842309,3.9408799065461526,-0.7334620911689643,-0.5686460766213763,1.0570142999915637,-2.7393743147646052,1.6354096766559563,-0.3000801865423739,-0.030242229046149482,-0.9558397636628917,-0.8899625565571414,2.693312717294843,0.640384518610337,-0.6200874698028045,-0.2761320864811651,west,web,0
